fact_table_natural_key (txn_id),accm_txn_complete_time
7269,2022-05-21 02:33:45
7270,2022-05-28 17:25:56
7271,2022-05-26 23:14:59
7272,2022-05-27 23:47:53
7273,2022-05-25 12:22:30
7274,2022-05-20 13:26:13
7275,2022-05-25 08:12:46
7276,2022-05-26 06:14:04
7277,2022-05-24 06:37:18
7278,2022-05-26 04:30:01
7279,2022-05-27 12:24:49
7280,2022-05-25 18:24:00
7281,2022-05-27 21:16:40
7282,2022-05-23 09:30:39
7283,2022-05-29 02:09:38
7284,2022-05-22 15:28:39
7285,2022-05-29 16:55:27
7286,2022-05-25 23:06:27
7287,2022-05-29 16:31:28
7288,2022-05-22 01:29:18
7289,2022-05-25 18:44:18
7290,2022-05-29 00:11:12
7291,2022-05-23 09:51:36
7292,2022-05-28 14:13:13
7293,2022-05-24 07:58:48
7294,2022-05-29 02:43:07
7295,2022-05-21 01:29:28
7296,2022-05-29 13:05:10
7297,2022-05-21 15:48:35
7298,2022-05-27 11:46:35
7299,2022-05-20 14:20:13
7300,2022-05-20 14:21:43
7301,2022-05-29 01:42:05
7302,2022-05-28 06:01:00
7303,2022-05-29 11:21:29
7304,2022-05-26 17:19:28
7305,2022-05-29 19:09:01
7306,2022-05-22 00:16:50
7307,2022-05-28 21:36:53
7308,2022-05-27 00:20:37
7309,2022-05-25 13:21:11
7310,2022-05-23 04:03:50
7311,2022-05-21 07:06:26
7312,2022-05-29 00:09:55
7313,2022-05-22 08:00:30
7314,2022-05-21 18:28:53
7315,2022-05-24 11:22:28
7316,2022-05-29 17:33:32
7317,2022-05-21 01:14:46
7318,2022-05-21 13:00:32
7319,2022-05-22 20:20:55
7320,2022-05-20 15:32:34
7321,2022-05-21 11:07:08
7322,2022-05-21 19:53:53
7323,2022-05-23 19:11:51
7324,2022-05-26 08:41:09
7325,2022-05-21 20:54:55
7326,2022-05-25 12:35:18
7327,2022-05-29 07:23:59
7328,2022-05-30 00:03:31
7329,2022-05-23 13:46:15
7330,2022-05-23 05:54:28
7331,2022-05-28 20:24:36
7332,2022-05-21 13:20:22
7333,2022-05-29 13:23:47
7334,2022-05-21 15:47:25
7335,2022-05-25 06:18:35
7336,2022-05-28 00:41:48
7337,2022-05-21 10:21:41
7338,2022-05-23 20:49:04
7339,2022-05-25 06:55:15
7340,2022-05-22 12:04:29
7341,2022-05-29 05:28:01
7342,2022-05-24 19:50:42
7343,2022-05-21 06:10:52
7344,2022-05-26 12:36:32
7345,2022-05-28 12:10:39
7346,2022-05-22 10:08:02
7347,2022-05-24 20:41:35
7348,2022-05-23 19:01:25
7349,2022-05-25 20:51:14
7350,2022-05-27 12:49:57
7351,2022-05-27 23:43:04
7352,2022-05-30 08:23:26
7353,2022-05-24 02:33:24
7354,2022-05-24 17:12:36
7355,2022-05-22 10:09:29
7356,2022-05-26 16:14:54
7357,2022-05-20 17:59:08
7358,2022-05-28 07:42:41
7359,2022-05-21 08:17:51
7360,2022-05-25 04:20:32
7361,2022-05-22 07:55:21
7362,2022-05-25 11:00:00
7363,2022-05-23 08:42:55
7364,2022-05-27 05:11:31
7365,2022-05-30 03:43:09
7366,2022-05-26 04:16:44
7367,2022-05-28 22:47:27
7368,2022-05-29 07:51:33
7369,2022-05-22 21:27:05
7370,2022-05-20 12:06:57
7371,2022-05-22 02:37:23
7372,2022-05-24 04:28:15
7373,2022-05-25 17:32:15
7374,2022-05-29 01:37:37
7375,2022-05-23 18:02:05
7376,2022-05-25 09:56:12
7377,2022-05-23 04:21:17
7378,2022-05-25 21:04:38
7379,2022-05-26 05:59:43
7380,2022-05-28 20:06:05
7381,2022-05-28 05:16:17
7382,2022-05-21 18:24:08
7383,2022-05-23 18:13:01
7384,2022-05-23 12:53:55
7385,2022-05-30 08:15:57
7386,2022-05-20 16:29:00
7387,2022-05-29 12:47:18
7388,2022-05-29 18:35:15
7389,2022-05-24 14:15:25
7390,2022-05-29 21:56:57
7391,2022-05-28 20:32:33
7392,2022-05-29 05:37:03
7393,2022-05-23 23:35:30
7394,2022-05-28 11:51:21
7395,2022-05-25 01:33:53
7396,2022-05-30 04:08:52
7397,2022-05-26 11:55:44
7398,2022-05-28 23:18:40
7399,2022-05-24 14:32:17
7400,2022-05-24 04:31:35
7401,2022-05-26 20:49:03
7402,2022-05-28 08:33:18
7403,2022-05-20 18:20:42
7404,2022-05-22 08:53:07
7405,2022-05-30 06:05:07
7406,2022-05-21 10:08:13
7407,2022-05-24 00:35:14
7408,2022-05-24 19:10:26
7409,2022-05-26 20:16:21
7410,2022-05-25 15:56:13
7411,2022-05-22 08:33:48
7412,2022-05-22 02:06:54
7413,2022-05-26 13:53:44
7414,2022-05-29 19:41:33
7415,2022-05-26 16:55:39
7416,2022-05-25 03:10:28
7417,2022-05-22 09:26:52
7418,2022-05-22 12:30:40
7419,2022-05-25 10:23:32
7420,2022-05-25 05:25:15
7421,2022-05-24 14:34:23
7422,2022-05-25 17:36:28
7423,2022-05-30 04:12:39
7424,2022-05-22 13:05:36
7425,2022-05-25 01:20:47
7426,2022-05-20 16:32:43
7427,2022-05-23 01:49:18
7428,2022-05-23 07:20:15
7429,2022-05-25 18:45:00
7430,2022-05-24 06:19:20
7431,2022-05-23 23:04:28
7432,2022-05-27 14:08:33
7433,2022-05-22 08:24:23
7434,2022-05-28 07:36:02
7435,2022-05-29 01:13:06
7436,2022-05-21 00:02:32
7437,2022-05-25 11:25:54
7438,2022-05-24 17:57:40
7439,2022-05-25 06:01:25
7440,2022-05-25 17:48:03
7441,2022-05-23 14:35:51
7442,2022-05-26 18:08:34
7443,2022-05-29 15:55:41
7444,2022-05-20 14:23:26
7445,2022-05-28 18:06:53
7446,2022-05-30 05:02:09
7447,2022-05-29 00:50:52
7448,2022-05-28 07:33:30
7449,2022-05-22 20:20:21
7450,2022-05-20 19:28:48
7451,2022-05-25 17:41:42
7452,2022-05-25 03:35:58
7453,2022-05-25 17:00:22
7454,2022-05-29 05:06:02
7455,2022-05-29 00:43:44
7456,2022-05-21 07:45:03
7457,2022-05-20 20:18:15
7458,2022-05-24 11:33:17
7459,2022-05-29 21:26:28
7460,2022-05-28 22:25:03
7461,2022-05-22 01:48:05
7462,2022-05-28 06:46:47
7463,2022-05-29 09:48:20
7464,2022-05-22 07:38:18
7465,2022-05-21 13:31:14
7466,2022-05-22 02:58:06
7467,2022-05-28 00:57:32
7468,2022-05-27 06:23:47
7469,2022-05-21 01:10:33
7470,2022-05-30 08:59:24
7471,2022-05-28 21:59:51
7472,2022-05-22 16:16:23
7473,2022-05-28 01:07:51
7474,2022-05-25 23:42:13
7475,2022-05-24 23:49:15
7476,2022-05-25 19:27:37
7477,2022-05-24 03:41:16
7478,2022-05-28 06:32:39
7479,2022-05-29 03:02:26
7480,2022-05-23 12:33:18
7481,2022-05-27 08:06:26
7482,2022-05-22 13:27:26
7483,2022-05-25 07:35:24
7484,2022-05-25 06:42:29
7485,2022-05-24 22:30:00
7486,2022-05-20 17:58:05
7487,2022-05-28 23:47:48
7488,2022-05-28 07:45:39
7489,2022-05-26 00:07:36
7490,2022-05-26 03:22:20
7491,2022-05-27 03:59:12
7492,2022-05-28 00:14:06
7493,2022-05-22 22:06:31
7494,2022-05-21 14:03:39
7495,2022-05-22 09:41:33
7496,2022-05-27 04:21:24
7497,2022-05-25 10:30:51
7498,2022-05-28 18:20:59
7499,2022-05-24 06:29:00
7500,2022-05-28 12:14:02
7501,2022-05-24 15:49:24
7502,2022-05-20 13:27:34
7503,2022-05-29 02:57:21
7504,2022-05-29 16:40:35
7505,2022-05-20 12:11:16
7506,2022-05-21 07:53:17
7507,2022-05-24 00:09:11
7508,2022-05-24 18:32:39
7509,2022-05-22 11:08:42
7510,2022-05-30 02:54:44
7511,2022-05-27 10:02:00
7512,2022-05-20 22:50:48
7513,2022-05-23 11:34:27
7514,2022-05-28 09:38:14
7515,2022-05-22 18:51:25
7516,2022-05-21 06:20:23
7517,2022-05-24 05:28:48
7518,2022-05-27 07:54:09
7519,2022-05-26 12:15:43
7520,2022-05-22 02:32:09
7521,2022-05-22 14:40:28
7522,2022-05-21 02:14:33
7523,2022-05-28 08:45:18
7524,2022-05-22 17:47:11
7525,2022-05-24 16:31:40
7526,2022-05-21 02:17:08
7527,2022-05-24 03:17:49
7528,2022-05-25 03:24:39
7529,2022-05-21 13:51:31
7530,2022-05-25 19:23:40
7531,2022-05-24 13:02:38
7532,2022-05-27 02:09:30
7533,2022-05-25 03:34:22
7534,2022-05-23 06:00:58
7535,2022-05-23 22:50:15
7536,2022-05-22 06:40:26
7537,2022-05-21 18:23:48
7538,2022-05-26 18:30:35
7539,2022-05-25 03:12:01
7540,2022-05-21 05:51:27
7541,2022-05-25 02:55:36
7542,2022-05-25 10:00:03
7543,2022-05-25 15:48:35
7544,2022-05-22 09:20:43
7545,2022-05-20 15:17:35
7546,2022-05-26 18:13:59
7547,2022-05-25 08:40:43
7548,2022-05-23 05:33:28
7549,2022-05-21 08:49:31
7550,2022-05-23 10:45:27
7551,2022-05-28 08:25:40
7552,2022-05-25 19:27:38
7553,2022-05-29 09:32:41
7554,2022-05-20 23:10:42
7555,2022-05-27 10:45:38
7556,2022-05-23 20:32:36
7557,2022-05-30 03:24:02
7558,2022-05-24 03:57:34
7559,2022-05-28 11:20:39
7560,2022-05-27 14:05:16
7561,2022-05-30 02:53:43
7562,2022-05-25 10:07:37
7563,2022-05-24 00:07:25
7564,2022-05-27 12:54:15
7565,2022-05-27 20:15:25
7566,2022-05-22 13:05:31
7567,2022-05-25 19:44:13
7568,2022-05-27 18:11:55
7569,2022-05-25 19:34:01
7570,2022-05-27 07:55:33
7571,2022-05-26 08:16:39
7572,2022-05-28 08:49:27
7573,2022-05-24 10:54:42
7574,2022-05-24 10:32:25
7575,2022-05-26 11:15:23
7576,2022-05-24 06:38:46
7577,2022-05-20 23:32:23
7578,2022-05-23 10:27:13
7579,2022-05-25 15:43:48
7580,2022-05-23 19:22:56
7581,2022-05-27 12:39:38
7582,2022-05-22 04:23:35
7583,2022-05-26 15:44:43
7584,2022-05-27 20:46:38
7585,2022-05-20 14:44:24
7586,2022-05-25 03:39:29
7587,2022-05-23 05:38:40
7588,2022-05-23 17:00:34
7589,2022-05-28 03:28:39
7590,2022-05-28 04:30:38
7591,2022-05-25 10:51:51
7592,2022-05-27 22:07:10
7593,2022-05-27 20:12:27
7594,2022-05-29 04:11:29
7595,2022-05-21 02:55:27
7596,2022-05-27 23:50:34
7597,2022-05-25 00:05:20
7598,2022-05-29 08:46:56
7599,2022-05-21 08:46:46
7600,2022-05-22 01:53:36
7601,2022-05-22 04:53:15
7602,2022-05-22 20:50:10
7603,2022-05-28 05:24:09
7604,2022-05-29 10:25:55
7605,2022-05-29 09:26:52
7606,2022-05-26 04:30:59
7607,2022-05-25 15:52:31
7608,2022-05-22 09:25:01
7609,2022-05-20 22:04:59
7610,2022-05-23 13:08:04
7611,2022-05-20 22:24:51
7612,2022-05-26 01:24:00
7613,2022-05-29 11:21:55
7614,2022-05-24 08:49:36
7615,2022-05-27 10:10:18
7616,2022-05-26 17:22:22
7617,2022-05-29 15:47:20
7618,2022-05-21 19:19:49
7619,2022-05-23 04:57:14
7620,2022-05-29 22:58:59
7621,2022-05-22 00:38:02
7622,2022-05-27 05:06:34
7623,2022-05-22 08:11:35
7624,2022-05-27 00:30:18
7625,2022-05-30 03:18:30
7626,2022-05-25 03:34:03
7627,2022-05-29 22:33:23
7628,2022-05-28 20:25:31
7629,2022-05-24 13:22:12
7630,2022-05-26 00:12:25
7631,2022-05-23 15:48:31
7632,2022-05-29 05:03:11
7633,2022-05-21 18:01:07
7634,2022-05-22 17:30:06
7635,2022-05-24 15:34:26
7636,2022-05-26 08:49:10
7637,2022-05-29 15:20:42
7638,2022-05-28 13:06:57
7639,2022-05-28 21:58:38
7640,2022-05-21 17:25:43
7641,2022-05-25 22:26:36
7642,2022-05-27 00:09:42
7643,2022-05-26 05:10:26
7644,2022-05-21 17:46:16
7645,2022-05-27 09:00:24
7646,2022-05-25 03:04:58
7647,2022-05-27 07:12:55
7648,2022-05-22 11:24:28
7649,2022-05-30 00:03:04
7650,2022-05-27 02:19:12
7651,2022-05-30 05:15:03
7652,2022-05-28 10:57:29
7653,2022-05-30 08:32:12
7654,2022-05-27 06:03:51
7655,2022-05-27 19:41:55
7656,2022-05-30 08:13:03
7657,2022-05-25 18:10:08
7658,2022-05-26 19:46:46
7659,2022-05-29 22:53:53
7660,2022-05-26 03:41:03
7661,2022-05-28 03:08:02
7662,2022-05-26 09:26:03
7663,2022-05-22 20:19:45
7664,2022-05-29 00:47:26
7665,2022-05-23 16:35:14
7666,2022-05-24 07:52:04
7667,2022-05-22 16:33:51
7668,2022-05-23 15:54:13
7669,2022-05-27 06:32:49
7670,2022-05-28 00:05:28
7671,2022-05-25 00:10:58
7672,2022-05-22 16:42:52
7673,2022-05-21 03:53:49
7674,2022-05-21 00:56:16
7675,2022-05-20 14:18:48
7676,2022-05-29 04:30:55
7677,2022-05-26 12:47:01
7678,2022-05-24 02:37:00
7679,2022-05-26 04:02:05
7680,2022-05-21 04:31:46
7681,2022-05-29 07:51:41
7682,2022-05-22 19:43:58
7683,2022-05-29 15:54:58
7684,2022-05-21 14:06:09
7685,2022-05-28 23:58:25
7686,2022-05-24 01:25:16
7687,2022-05-21 10:13:07
7688,2022-05-21 15:22:48
7689,2022-05-29 22:47:36
7690,2022-05-20 18:38:08
7691,2022-05-21 06:13:54
7692,2022-05-29 13:44:45
7693,2022-05-26 03:36:01
7694,2022-05-30 04:52:30
7695,2022-05-27 05:31:25
7696,2022-05-22 21:57:37
7697,2022-05-25 20:05:37
7698,2022-05-26 07:47:37
7699,2022-05-23 17:42:14
7700,2022-05-22 16:21:22
7701,2022-05-23 12:39:42
7702,2022-05-22 08:24:14
7703,2022-05-21 05:57:00
7704,2022-05-26 07:07:08
7705,2022-05-26 17:21:21
7706,2022-05-29 05:58:06
7707,2022-05-21 16:01:56
7708,2022-05-29 15:16:53
7709,2022-05-23 21:53:03
7710,2022-05-29 09:28:32
7711,2022-05-25 07:53:45
7712,2022-05-25 18:20:40
7713,2022-05-21 08:00:54
7714,2022-05-22 14:24:33
7715,2022-05-24 19:18:12
7716,2022-05-21 00:25:02
7717,2022-05-21 06:20:47
7718,2022-05-28 14:59:40
7719,2022-05-29 15:52:09
7720,2022-05-27 19:51:27
7721,2022-05-26 12:37:39
7722,2022-05-24 07:00:02
7723,2022-05-23 20:38:45
7724,2022-05-29 11:10:52
7725,2022-05-22 01:43:02
7726,2022-05-25 02:03:02
7727,2022-05-22 10:45:03
7728,2022-05-27 09:46:42
7729,2022-05-23 15:32:43
7730,2022-05-27 08:29:44
7731,2022-05-26 18:29:24
7732,2022-05-22 14:13:42
7733,2022-05-20 17:55:14
7734,2022-05-23 11:18:51
7735,2022-05-30 08:12:49
7736,2022-05-22 07:00:55
7737,2022-05-22 12:36:52
7738,2022-05-23 11:12:27
7739,2022-05-20 15:23:23
7740,2022-05-29 03:18:00
7741,2022-05-23 22:11:37
7742,2022-05-21 23:09:02
7743,2022-05-27 19:32:31
7744,2022-05-20 20:33:24
7745,2022-05-24 07:30:43
7746,2022-05-20 21:26:57
7747,2022-05-30 00:41:10
7748,2022-05-29 10:03:23
7749,2022-05-21 15:45:09
7750,2022-05-27 00:06:54
7751,2022-05-28 15:48:20
7752,2022-05-21 09:29:07
7753,2022-05-23 13:56:32
7754,2022-05-24 04:01:53
7755,2022-05-25 08:49:45
7756,2022-05-21 10:55:45
7757,2022-05-27 18:20:31
7758,2022-05-24 09:34:09
7759,2022-05-28 05:24:03
7760,2022-05-29 00:06:40
7761,2022-05-22 00:54:52
7762,2022-05-29 04:13:38
7763,2022-05-20 20:21:54
7764,2022-05-26 15:49:56
7765,2022-05-22 08:45:59
7766,2022-05-26 12:52:40
7767,2022-05-24 13:38:27
7768,2022-05-29 03:43:54
7769,2022-05-22 06:34:12
7770,2022-05-24 09:13:51
7771,2022-05-23 09:26:32
7772,2022-05-30 03:22:31
7773,2022-05-21 01:04:32
7774,2022-05-24 07:40:24
7775,2022-05-27 13:07:01
7776,2022-05-27 02:45:10
7777,2022-05-24 05:15:41
7778,2022-05-24 14:35:09
7779,2022-05-25 07:37:03
7780,2022-05-25 20:22:43
7781,2022-05-26 10:33:13
7782,2022-05-22 14:06:09
7783,2022-05-25 00:03:01
7784,2022-05-22 00:19:40
7785,2022-05-29 20:02:07
7786,2022-05-23 15:04:01
7787,2022-05-24 07:34:13
7788,2022-05-25 00:39:27
7789,2022-05-29 23:42:39
7790,2022-05-25 15:36:13
7791,2022-05-25 02:25:25
7792,2022-05-22 08:45:50
7793,2022-05-22 22:11:43
7794,2022-05-23 17:13:31
7795,2022-05-22 09:36:28
7796,2022-05-27 01:31:52
7797,2022-05-21 14:21:55
7798,2022-05-26 19:00:25
7799,2022-05-28 08:49:14
7800,2022-05-30 07:35:18
7801,2022-05-22 23:50:54
7802,2022-05-24 11:32:17
7803,2022-05-20 12:23:24
7804,2022-05-29 07:17:14
7805,2022-05-24 06:12:03
7806,2022-05-25 08:10:25
7807,2022-05-23 01:41:22
7808,2022-05-29 06:32:32
7809,2022-05-30 02:27:49
7810,2022-05-30 07:53:33
7811,2022-05-25 16:13:12
7812,2022-05-23 10:13:54
7813,2022-05-25 15:45:26
7814,2022-05-26 12:51:06
7815,2022-05-28 19:53:56
7816,2022-05-20 15:28:45
7817,2022-05-23 07:36:37
7818,2022-05-25 15:33:02
7819,2022-05-23 21:15:47
7820,2022-05-25 07:38:15
7821,2022-05-24 01:10:08
7822,2022-05-23 15:08:26
7823,2022-05-25 09:25:00
7824,2022-05-26 13:03:35
7825,2022-05-29 10:09:23
7826,2022-05-29 17:47:35
7827,2022-05-20 20:04:42
7828,2022-05-23 15:02:24
7829,2022-05-23 16:21:06
7830,2022-05-22 19:19:14
7831,2022-05-28 05:26:15
7832,2022-05-22 06:49:22
7833,2022-05-25 17:56:45
7834,2022-05-25 23:14:10
7835,2022-05-29 01:26:21
7836,2022-05-22 15:37:32
7837,2022-05-21 01:37:51
7838,2022-05-21 00:09:48
7839,2022-05-27 18:39:01
7840,2022-05-30 01:58:04
7841,2022-05-22 10:24:17
7842,2022-05-27 07:13:36
7843,2022-05-22 05:07:58
7844,2022-05-22 03:03:26
7845,2022-05-27 10:03:18
7846,2022-05-26 12:25:28
7847,2022-05-28 07:01:23
7848,2022-05-29 15:02:42
7849,2022-05-21 05:00:17
7850,2022-05-25 01:09:13
7851,2022-05-26 05:56:23
7852,2022-05-24 14:26:29
7853,2022-05-30 00:39:31
7854,2022-05-29 22:48:33
7855,2022-05-24 19:51:41
7856,2022-05-25 11:36:29
7857,2022-05-22 20:54:45
7858,2022-05-22 11:51:03
7859,2022-05-26 04:33:55
7860,2022-05-25 09:49:01
7861,2022-05-29 22:49:23
7862,2022-05-20 12:18:36
7863,2022-05-22 14:14:43
7864,2022-05-23 20:34:20
7865,2022-05-22 06:30:12
7866,2022-05-26 19:16:15
7867,2022-05-23 04:47:44
7868,2022-05-27 12:33:06
7869,2022-05-23 12:41:15
7870,2022-05-20 17:27:16
7871,2022-05-24 02:19:28
7872,2022-05-20 17:39:42
7873,2022-05-26 12:45:57
7874,2022-05-28 01:39:08
7875,2022-05-28 12:48:52
7876,2022-05-24 03:50:11
7877,2022-05-24 13:53:24
7878,2022-05-25 00:42:53
7879,2022-05-28 19:31:32
7880,2022-05-26 22:25:19
7881,2022-05-21 07:54:39
7882,2022-05-29 00:43:50
7883,2022-05-20 14:24:18
7884,2022-05-29 11:38:33
7885,2022-05-26 02:18:24
7886,2022-05-20 17:25:50
7887,2022-05-30 02:44:02
7888,2022-05-22 16:24:00
7889,2022-05-25 15:25:06
7890,2022-05-22 04:04:53
7891,2022-05-28 10:38:04
7892,2022-05-23 13:05:32
7893,2022-05-26 23:22:45
7894,2022-05-26 11:17:36
7895,2022-05-30 00:42:56
7896,2022-05-22 19:41:38
7897,2022-05-28 02:43:43
7898,2022-05-22 06:56:58
7899,2022-05-26 18:09:58
7900,2022-05-20 23:43:21
7901,2022-05-24 03:06:31
7902,2022-05-25 15:42:28
7903,2022-05-27 06:50:14
7904,2022-05-24 18:13:49
7905,2022-05-28 18:14:53
7906,2022-05-20 22:38:06
7907,2022-05-27 13:46:10
7908,2022-05-29 01:19:18
7909,2022-05-25 06:57:49
7910,2022-05-29 18:26:19
7911,2022-05-26 10:24:37
7912,2022-05-28 22:47:30
7913,2022-05-21 17:59:41
7914,2022-05-22 03:35:04
7915,2022-05-28 11:43:18
7916,2022-05-21 12:54:28
7917,2022-05-28 19:34:05
7918,2022-05-23 21:47:43
7919,2022-05-30 01:49:29
7920,2022-05-24 02:49:50
7921,2022-05-26 10:26:59
7922,2022-05-30 02:43:58
7923,2022-05-22 04:15:34
7924,2022-05-27 00:43:30
7925,2022-05-28 19:29:17
7926,2022-05-27 11:02:52
7927,2022-05-20 17:19:31
7928,2022-05-23 17:06:16
7929,2022-05-27 06:54:48
7930,2022-05-25 12:03:10
7931,2022-05-23 15:34:24
7932,2022-05-26 08:57:26
7933,2022-05-22 06:16:33
7934,2022-05-29 01:52:05
7935,2022-05-24 13:36:42
7936,2022-05-20 18:27:17
7937,2022-05-25 23:30:44
7938,2022-05-26 12:00:35
7939,2022-05-26 16:14:37
7940,2022-05-24 22:41:38
7941,2022-05-23 06:37:42
7942,2022-05-26 06:59:43
7943,2022-05-24 09:40:05
7944,2022-05-23 06:09:22
7945,2022-05-23 23:20:00
7946,2022-05-23 04:28:45
7947,2022-05-26 21:55:41
7948,2022-05-30 00:09:49
7949,2022-05-22 20:14:04
7950,2022-05-20 18:32:18
7951,2022-05-22 22:08:13
7952,2022-05-27 17:53:44
7953,2022-05-20 22:42:21
7954,2022-05-28 06:25:16
7955,2022-05-27 19:53:30
7956,2022-05-25 20:16:11
7957,2022-05-30 02:44:25
7958,2022-05-27 00:12:15
7959,2022-05-23 07:14:47
7960,2022-05-24 12:38:06
7961,2022-05-22 17:41:02
7962,2022-05-24 15:34:46
7963,2022-05-23 08:46:47
7964,2022-05-26 02:51:17
7965,2022-05-26 11:46:43
7966,2022-05-24 09:49:24
7967,2022-05-25 23:48:40
7968,2022-05-20 17:55:31
7969,2022-05-26 00:49:50
7970,2022-05-27 12:11:55
7971,2022-05-26 10:19:01
7972,2022-05-28 22:10:10
7973,2022-05-28 12:36:21
7974,2022-05-29 12:12:30
7975,2022-05-29 15:53:31
7976,2022-05-24 19:05:49
7977,2022-05-29 02:02:21
7978,2022-05-25 04:48:24
7979,2022-05-27 13:24:46
7980,2022-05-26 21:35:14
7981,2022-05-23 10:32:13
7982,2022-05-29 20:09:00
7983,2022-05-26 11:34:05
7984,2022-05-24 04:32:54
7985,2022-05-27 02:29:13
7986,2022-05-26 16:48:37
7987,2022-05-27 19:24:10
7988,2022-05-27 03:54:30
7989,2022-05-23 01:21:52
7990,2022-05-26 08:58:35
7991,2022-05-22 17:38:44
7992,2022-05-26 00:16:24
7993,2022-05-22 15:34:25
7994,2022-05-26 19:23:43
7995,2022-05-25 21:15:03
7996,2022-05-25 19:26:58
7997,2022-05-21 09:40:56
7998,2022-05-22 19:18:51
7999,2022-05-25 02:41:52
8000,2022-05-27 12:25:40
8001,2022-05-22 21:03:07
8002,2022-05-25 18:01:24
8003,2022-05-20 19:07:50
8004,2022-05-22 06:40:06
8005,2022-05-26 23:16:24
8006,2022-05-25 05:12:12
8007,2022-05-24 22:08:47
8008,2022-05-22 11:52:05
8009,2022-05-22 10:36:22
8010,2022-05-28 14:03:25
8011,2022-05-20 13:00:36
8012,2022-05-23 18:05:59
8013,2022-05-25 14:03:09
8014,2022-05-22 00:51:41
8015,2022-05-27 02:41:05
8016,2022-05-20 15:47:10
8017,2022-05-21 15:28:07
8018,2022-05-27 09:52:07
8019,2022-05-29 09:27:00
8020,2022-05-27 18:22:52
8021,2022-05-25 22:46:47
8022,2022-05-26 21:07:55
8023,2022-05-21 13:23:07
8024,2022-05-23 00:49:42
8025,2022-05-24 15:39:37
8026,2022-05-22 09:10:51
8027,2022-05-21 02:44:14
8028,2022-05-25 22:19:21
8029,2022-05-28 08:50:42
8030,2022-05-25 08:32:01
8031,2022-05-21 10:56:19
8032,2022-05-24 07:57:06
8033,2022-05-29 09:39:15
8034,2022-05-25 14:14:29
8035,2022-05-20 12:45:54
8036,2022-05-27 07:36:42
8037,2022-05-23 11:13:28
8038,2022-05-29 03:38:15
8039,2022-05-25 04:06:37
8040,2022-05-22 15:30:00
8041,2022-05-21 22:59:19
8042,2022-05-26 06:01:17
8043,2022-05-24 21:32:06
8044,2022-05-25 02:01:27
8045,2022-05-27 18:51:31
8046,2022-05-29 21:59:19
8047,2022-05-24 18:49:05
8048,2022-05-23 13:48:55
8049,2022-05-27 00:44:28
8050,2022-05-26 13:47:45
8051,2022-05-24 00:56:36
8052,2022-05-21 18:30:09
8053,2022-05-28 17:06:50
8054,2022-05-21 11:58:25
8055,2022-05-30 08:37:27
8056,2022-05-28 00:48:07
8057,2022-05-27 11:38:04
8058,2022-05-20 13:22:02
8059,2022-05-26 11:17:34
8060,2022-05-28 17:59:34
8061,2022-05-28 21:16:03
8062,2022-05-20 13:26:39
8063,2022-05-28 04:33:49
8064,2022-05-22 13:14:37
8065,2022-05-24 21:00:09
8066,2022-05-28 23:21:38
8067,2022-05-28 00:24:31
8068,2022-05-25 13:38:56
8069,2022-05-28 21:54:27
8070,2022-05-23 20:40:21
8071,2022-05-21 17:46:53
8072,2022-05-22 06:18:49
8073,2022-05-28 20:05:30
8074,2022-05-29 16:26:13
8075,2022-05-27 00:03:27
8076,2022-05-21 07:07:55
8077,2022-05-26 21:46:02
8078,2022-05-25 10:05:54
8079,2022-05-26 09:04:57
8080,2022-05-23 11:20:26
8081,2022-05-27 03:03:12
8082,2022-05-21 18:56:43
8083,2022-05-28 17:27:57
8084,2022-05-29 18:19:02
8085,2022-05-28 19:01:24
8086,2022-05-23 07:34:09
8087,2022-05-26 06:01:05
8088,2022-05-29 11:00:04
8089,2022-05-22 04:57:19
8090,2022-05-28 10:38:28
8091,2022-05-22 09:40:14
8092,2022-05-22 08:05:32
8093,2022-05-26 08:36:18
8094,2022-05-21 15:32:23
8095,2022-05-30 08:47:25
8096,2022-05-26 04:21:43
8097,2022-05-26 01:13:59
8098,2022-05-28 12:14:48
8099,2022-05-29 03:37:41
8100,2022-05-24 00:22:12
8101,2022-05-24 18:47:15
8102,2022-05-25 12:17:34
8103,2022-05-27 06:22:06
8104,2022-05-27 07:14:06
8105,2022-05-20 14:31:27
8106,2022-05-28 01:07:12
8107,2022-05-23 19:46:02
8108,2022-05-24 02:41:25
8109,2022-05-22 00:49:36
8110,2022-05-22 12:49:08
8111,2022-05-22 06:24:31
8112,2022-05-24 20:48:27
8113,2022-05-26 01:32:03
8114,2022-05-24 10:59:07
8115,2022-05-23 16:01:53
8116,2022-05-29 02:56:07
8117,2022-05-21 16:42:08
8118,2022-05-29 00:21:24
8119,2022-05-23 13:51:47
8120,2022-05-24 21:02:33
8121,2022-05-29 09:55:48
8122,2022-05-27 17:55:09
8123,2022-05-24 01:52:20
8124,2022-05-26 05:06:44
8125,2022-05-27 06:19:00
8126,2022-05-21 19:57:44
8127,2022-05-27 03:53:49
8128,2022-05-26 20:57:48
8129,2022-05-22 01:42:34
8130,2022-05-24 20:02:01
8131,2022-05-25 03:03:21
8132,2022-05-24 16:33:21
8133,2022-05-26 04:51:16
8134,2022-05-20 15:44:51
8135,2022-05-20 12:36:06
8136,2022-05-24 20:11:19
8137,2022-05-25 14:56:22
8138,2022-05-24 22:15:47
8139,2022-05-23 21:46:45
8140,2022-05-28 18:25:24
8141,2022-05-29 20:52:43
